Prov/Terr,FSA,Employment Income #,Employment Income $,Pension Income #,Pension Income $,Investment Income #,Investment Income $,Self-employment Income #,Self-employment Income $,Benefits Income #,Benefits Income $,Other Income #,Other Income $,,,,,,,,,,,
24,J6Z,10930 ,611251000 ,4500 ,136050000 ,6120 ,101448000 ,1610 ,42707000 ,4490 ,38071000 ,5710 ,59495000 ,,,,,,,,,,,
24,J7A,7700 ,475637000 ,3970 ,131081000 ,5310 ,105143000 ,1390 ,38366000 ,2730 ,23289000 ,4560 ,55071000 ,,,,,,,,,,,
24,J7B,7890 ,564994000 ,2520 ,77317000 ,5090 ,130408000 ,1080 ,39605000 ,2380 ,19132000 ,4310 ,54093000 ,,,,,,,,,,,
24,J7C,26740 ,1406171000 ,10400 ,290116000 ,13890 ,144493000 ,3400 ,71748000 ,11550 ,94956000 ,13100 ,127888000 ,,,,,,,,,,,
24,J7E,14770 ,630186000 ,8910 ,236359000 ,8390 ,75632000 ,2040 ,31433000 ,9320 ,75016000 ,8050 ,69780000 ,,,,,,,,,,,
24,J7G,10230 ,492311000 ,4080 ,104799000 ,4950 ,55267000 ,1230 ,19701000 ,4930 ,41869000 ,4880 ,46383000 ,,,,,,,,,,,
24,J7H,4670 ,235411000 ,2060 ,59100000 ,2360 ,22088000 ,540 ,8090000 ,2170 ,17994000 ,2270 ,23475000 ,,,,,,,,,,,
24,J7J,15690 ,787386000 ,5710 ,142868000 ,8240 ,60560000 ,2020 ,34187000 ,7660 ,63012000 ,7510 ,65025000 ,,,,,,,,,,,
24,J7K,20700 ,1045075000 ,8610 ,213157000 ,10220 ,59722000 ,2420 ,34961000 ,10610 ,85363000 ,9360 ,74442000 ,,,,,,,,,,,
24,J7L,7680 ,374979000 ,2870 ,67871000 ,3880 ,36652000 ,1010 ,16890000 ,4050 ,34307000 ,3800 ,32879000 ,,,,,,,,,,,
24,J7M,13880 ,595108000 ,4420 ,83717000 ,5030 ,20290000 ,1530 ,14991000 ,8040 ,69183000 ,6690 ,47261000 ,,,,,,,,,,,
24,J7N,18470 ,869372000 ,5890 ,140514000 ,9460 ,72942000 ,2620 ,36177000 ,9680 ,80854000 ,8570 ,66443000 ,,,,,,,,,,,
24,J7P,13750 ,608586000 ,7620 ,195900000 ,7010 ,47027000 ,1590 ,21954000 ,7980 ,64818000 ,6770 ,57628000 ,,,,,,,,,,,
24,J7R,20910 ,982899000 ,10120 ,253041000 ,10450 ,71227000 ,2480 ,34303000 ,11210 ,90379000 ,9920 ,90064000 ,,,,,,,,,,,
24,J7T,16570 ,965600000 ,5750 ,158516000 ,8460 ,107847000 ,2490 ,52474000 ,6180 ,52714000 ,8030 ,78491000 ,,,,,,,,,,,
24,J7V,37910 ,1914284000 ,15420 ,410238000 ,17690 ,176276000 ,4900 ,79271000 ,16530 ,139951000 ,18940 ,171613000 ,,,,,,,,,,,
24,J7W,7960 ,405717000 ,3220 ,87114000 ,3340 ,21918000 ,970 ,14479000 ,3260 ,27152000 ,3760 ,32926000 ,,,,,,,,,,,
24,J7X,3210 ,141621000 ,1230 ,29117000 ,1540 ,8979000 ,340 ,5499000 ,1600 ,13154000 ,1380 ,9422000 ,,,,,,,,,,,
24,J7Y,12640 ,493116000 ,9260 ,212394000 ,7070 ,47638000 ,1590 ,22363000 ,10110 ,79274000 ,6880 ,55338000 ,,,,,,,,,,,
24,J7Z,14170 ,523315000 ,10420 ,228112000 ,7620 ,35323000 ,1550 ,19355000 ,12040 ,95623000 ,7580 ,57230000 ,,,,,,,,,,,
24,J8A,5650 ,260823000 ,2750 ,70958000 ,3210 ,35064000 ,980 ,16975000 ,3130 ,26929000 ,3100 ,29660000 ,,,,,,,,,,,
24,J8B,6580 ,270303000 ,5040 ,139802000 ,4590 ,61897000 ,1460 ,22502000 ,4220 ,34830000 ,4360 ,45007000 ,,,,,,,,,,,
24,J8C,5120 ,187523000 ,4560 ,106740000 ,3310 ,27061000 ,940 ,15901000 ,4200 ,32855000 ,3080 ,27985000 ,,,,,,,,,,,
24,J8E,5410 ,216435000 ,3760 ,103125000 ,3850 ,64007000 ,1020 ,20429000 ,3730 ,30538000 ,3230 ,31578000 ,,,,,,,,,,,
24,J8G,3970 ,153631000 ,2640 ,57116000 ,2080 ,13544000 ,700 ,7770000 ,2730 ,21698000 ,2090 ,20703000 ,,,,,,,,,,,
24,J8H,6590 ,244252000 ,5110 ,113083000 ,3500 ,27504000 ,890 ,12724000 ,5530 ,43871000 ,3710 ,30654000 ,,,,,,,,,,,
24,J8L,10120 ,465530000 ,5810 ,157963000 ,5220 ,33545000 ,1260 ,19514000 ,5620 ,48192000 ,4640 ,37434000 ,,,,,,,,,,,
24,J8M,7340 ,341359000 ,2620 ,67706000 ,2970 ,12381000 ,800 ,10409000 ,3460 ,29915000 ,3060 ,22467000 ,,,,,,,,,,,
24,J8N,7090 ,370282000 ,2990 ,84221000 ,3290 ,28207000 ,1030 ,16459000 ,3230 ,28484000 ,3020 ,26785000 ,,,,,,,,,,,
24,J8P,17690 ,780305000 ,9270 ,257346000 ,7420 ,30855000 ,2140 ,29382000 ,9440 ,82299000 ,8310 ,66567000 ,,,,,,,,,,,
24,J8R,17080 ,925342000 ,6020 ,205071000 ,7020 ,37505000 ,1840 ,30229000 ,5450 ,48062000 ,6770 ,55806000 ,,,,,,,,,,,
24,J8T,18580 ,831537000 ,13610 ,431474000 ,10060 ,56887000 ,2390 ,40398000 ,10310 ,89171000 ,9880 ,85614000 ,,,,,,,,,,,
24,J8V,15310 ,924260000 ,6440 ,246407000 ,7770 ,72529000 ,2100 ,45972000 ,4360 ,39657000 ,6860 ,61249000 ,,,,,,,,,,,
24,J8X,4520 ,199191000 ,2090 ,47719000 ,1760 ,17683000 ,670 ,9611000 ,2900 ,26667000 ,2330 ,19642000 ,,,,,,,,,,,
24,J8Y,11350 ,489944000 ,6300 ,173815000 ,5370 ,32042000 ,1600 ,19601000 ,6400 ,57222000 ,5750 ,49078000 ,,,,,,,,,,,
24,J8Z,7610 ,388746000 ,3810 ,134512000 ,3530 ,38435000 ,1060 ,22232000 ,3130 ,27886000 ,3890 ,33637000 ,,,,,,,,,,,
24,J9A,12060 ,720167000 ,4440 ,175515000 ,5990 ,57007000 ,1590 ,36273000 ,3190 ,29829000 ,5600 ,46385000 ,,,,,,,,,,,
24,J9B,3930 ,296281000 ,1850 ,78089000 ,2560 ,57246000 ,810 ,27811000 ,920 ,9080000 ,2140 ,22523000 ,,,,,,,,,,,
24,J9E,3150 ,115077000 ,2750 ,51021000 ,1830 ,8607000 ,490 ,5117000 ,3210 ,26426000 ,1630 ,14612000 ,,,,,,,,,,,
24,J9H,16180 ,874717000 ,7860 ,267383000 ,7200 ,53706000 ,2120 ,39938000 ,6060 ,55650000 ,7730 ,66915000 ,,,,,,,,,,,
24,J9J,21420 ,1325696000 ,5410 ,203723000 ,8690 ,76886000 ,2620 ,56288000 ,5530 ,54972000 ,8910 ,78511000 ,,,,,,,,,,,
24,J9L,7060 ,270695000 ,4870 ,97474000 ,4490 ,38061000 ,960 ,17872000 ,5730 ,46028000 ,3320 ,24859000 ,,,,,,,,,,,
24,J9P,18280 ,1004437000 ,8870 ,187143000 ,9450 ,77677000 ,1520 ,36616000 ,11260 ,95445000 ,7930 ,72861000 ,,,,,,,,,,,
24,J9T,6900 ,328989000 ,4020 ,93106000 ,4440 ,31836000 ,690 ,15300000 ,4360 ,35443000 ,2820 ,24774000 ,,,,,,,,,,,
24,J9V,1710 ,79076000 ,1320 ,30240000 ,1430 ,9317000 ,250 ,3579000 ,1170 ,9369000 ,790 ,5672000 ,,,,,,,,,,,
24,J9X,12110 ,570123000 ,7520 ,184979000 ,7360 ,47873000 ,1160 ,26939000 ,7860 ,64020000 ,5560 ,46785000 ,,,,,,,,,,,
24,J9Y,6340 ,363043000 ,2220 ,54479000 ,3610 ,28170000 ,540 ,10607000 ,3010 ,27918000 ,2440 ,20245000 ,,,,,,,,,,,
24,J9Z,3600 ,174357000 ,2720 ,56714000 ,2680 ,14243000 ,350 ,7430000 ,2920 ,22105000 ,1600 ,13979000 ,,,,,,,,,,,
TOTAL,,4385590 ,206288679000 ,2327420 ,59006721000 ,2587450 ,24023407000 ,637890 ,11325062000 ,2497840 ,20845746000 ,2223290 ,19402896000 ,,,,,,,,,,,
35,K0A,58630 ,3532891000 ,29920 ,1020959000 ,29280 ,402079000 ,10290 ,170356000 ,19860 ,170055000 ,27470 ,262469000 ,,,,,,,,,,,
35,K0B,10330 ,472503000 ,7150 ,184872000 ,6310 ,75523000 ,2320 ,27783000 ,5960 ,48320000 ,4950 ,44742000 ,,,,,,,,,,,
35,K0C,26550 ,1241111000 ,17280 ,467812000 ,13560 ,168790000 ,5060 ,61654000 ,13340 ,108316000 ,12310 ,109196000 ,,,,,,,,,,,
35,K0E,19330 ,872325000 ,13300 ,378352000 ,8600 ,116897000 ,3600 ,40052000 ,9840 ,83562000 ,9820 ,92603000 ,,,,,,,,,,,
35,K0G,19230 ,967767000 ,13430 ,447555000 ,9500 ,127509000 ,3870 ,45851000 ,8210 ,69094000 ,10160 ,100021000 ,,,,,,,,,,,
35,K0H,22080 ,1045123000 ,16040 ,507373000 ,11150 ,153342000 ,4410 ,57891000 ,10370 ,92308000 ,11840 ,127159000 ,,,,,,,,,,,
35,K0J,15500 ,702655000 ,13170 ,379673000 ,8290 ,80921000 ,3430 ,33537000 ,9260 ,76679000 ,8090 ,75241000 ,,,,,,,,,,,
35,K0K,53670 ,2366286000 ,41150 ,1190496000 ,28020 ,310182000 ,11590 ,144859000 ,28950 ,247381000 ,30580 ,318044000 ,,,,,,,,,,,
35,K0L,33970 ,1471364000 ,28460 ,803503000 ,19610 ,240020000 ,7510 ,87831000 ,20270 ,173654000 ,21340 ,206335000 ,,,,,,,,,,,
35,K0M,22630 ,951608000 ,21320 ,640823000 ,14490 ,184437000 ,5640 ,71641000 ,13280 ,108973000 ,15150 ,155967000 ,,,,,,,,,,,
35,K1A,60 ,7257000 ,0 ,0 ,40 ,210000 ,0 ,0 ,0 ,0 ,30 ,149000 ,,,,,,,,,,,
35,K1B,8960 ,446396000 ,4280 ,160987000 ,3850 ,36954000 ,1260 ,17907000 ,3620 ,36546000 ,4570 ,41188000 ,,,,,,,,,,,
35,K1C,19800 ,1132233000 ,11690 ,527593000 ,10810 ,120225000 ,2560 ,60025000 ,5850 ,57206000 ,10210 ,94479000 ,,,,,,,,,,,
35,K1E,7870 ,422182000 ,4890 ,207485000 ,3730 ,30185000 ,890 ,14326000 ,2520 ,23783000 ,3830 ,32348000 ,,,,,,,,,,,
35,K1G,17580 ,882033000 ,7930 ,295387000 ,8240 ,114477000 ,2750 ,45916000 ,7340 ,75476000 ,9860 ,97510000 ,,,,,,,,,,,
35,K1H,7820 ,545952000 ,4640 ,200479000 ,5520 ,132199000 ,1450 ,52805000 ,2640 ,25918000 ,4910 ,52747000 ,,,,,,,,,,,
35,K1J,13730 ,734030000 ,7130 ,286279000 ,6940 ,120683000 ,2140 ,39315000 ,5680 ,57318000 ,7740 ,72715000 ,,,,,,,,,,,
35,K1K,14820 ,731503000 ,8320 ,297493000 ,6930 ,75351000 ,2270 ,41435000 ,8590 ,87815000 ,8770 ,83181000 ,,,,,,,,,,,
35,K1L,8280 ,397202000 ,4310 ,140871000 ,3620 ,48868000 ,1290 ,22043000 ,4840 ,49631000 ,4480 ,42018000 ,,,,,,,,,,,
35,K1M,3250 ,405943000 ,2090 ,123685000 ,2970 ,195829000 ,720 ,36324000 ,590 ,5825000 ,2210 ,24977000 ,,,,,,,,,,,
35,K1N,13190 ,770341000 ,4990 ,206234000 ,6520 ,108519000 ,1920 ,32838000 ,5470 ,55054000 ,6990 ,67645000 ,,,,,,,,,,,
35,K1P,500 ,256826000 ,140 ,6032000 ,360 ,43101000 ,80 ,2934000 ,80 ,790000 ,210 ,3512000 ,,,,,,,,,,,
35,K1R,10520 ,739774000 ,3190 ,102418000 ,4720 ,50673000 ,1490 ,34877000 ,4260 ,45469000 ,4690 ,43751000 ,,,,,,,,,,,
35,K1S,16240 ,1351675000 ,6610 ,344799000 ,10690 ,333710000 ,3080 ,141571000 ,3480 ,33724000 ,9070 ,95367000 ,,,,,,,,,,,
35,K1T,20080 ,1071367000 ,6540 ,200899000 ,7950 ,85653000 ,3330 ,50470000 ,7660 ,80798000 ,10800 ,106170000 ,,,,,,,,,,,
35,K1V,27840 ,1497435000 ,11650 ,461614000 ,12480 ,193751000 ,4390 ,74385000 ,11440 ,118584000 ,15250 ,145734000 ,,,,,,,,,,,
35,K1W,7530 ,490170000 ,2350 ,94444000 ,3250 ,54466000 ,1050 ,23534000 ,1910 ,18813000 ,3450 ,33096000 ,,,,,,,,,,,
35,K1X,2160 ,148507000 ,470 ,12973000 ,1040 ,10253000 ,310 ,4868000 ,610 ,6540000 ,1010 ,9190000 ,,,,,,,,,,,
35,K1Y,10920 ,942200000 ,4360 ,189451000 ,6610 ,139978000 ,1760 ,66165000 ,3110 ,30960000 ,5420 ,55971000 ,,,,,,,,,,,
35,K1Z,11140 ,720378000 ,4600 ,157797000 ,5240 ,89060000 ,1660 ,38806000 ,5280 ,54196000 ,5800 ,54625000 ,,,,,,,,,,,
35,K2A,8380 ,664698000 ,5030 ,228680000 ,6430 ,192229000 ,1450 ,62080000 ,2480 ,23040000 ,5320 ,59009000 ,,,,,,,,,,,
35,K2B,15710 ,754022000 ,7920 ,266621000 ,6900 ,88283000 ,2370 ,35744000 ,7820 ,79640000 ,8780 ,78744000 ,,,,,,,,,,,
35,K2C,15110 ,838861000 ,6280 ,221384000 ,7390 ,102889000 ,2180 ,39159000 ,5510 ,52452000 ,7610 ,66987000 ,,,,,,,,,,,
35,K2E,9790 ,510531000 ,5270 ,214996000 ,5540 ,81230000 ,1520 ,26480000 ,4000 ,39856000 ,5480 ,49125000 ,,,,,,,,,,,
35,K2G,27510 ,1584997000 ,10760 ,402641000 ,13730 ,193879000 ,4150 ,80519000 ,8550 ,84359000 ,14530 ,130739000 ,,,,,,,,,,,
35,K2H,13370 ,803153000 ,7640 ,312217000 ,7910 ,142764000 ,1960 ,42920000 ,4580 ,43014000 ,7730 ,73258000 ,,,,,,,,,,,
35,K2J,43590 ,2687127000 ,12310 ,428433000 ,18020 ,190963000 ,5820 ,106445000 ,11910 ,118260000 ,20640 ,196332000 ,,,,,,,,,,,
35,K2K,12710 ,890376000 ,6300 ,269655000 ,8370 ,150294000 ,1750 ,35934000 ,3270 ,31592000 ,7490 ,72842000 ,,,,,,,,,,,
35,K2L,10110 ,568229000 ,4850 ,174028000 ,4590 ,42901000 ,1250 ,20482000 ,3460 ,32660000 ,4950 ,45237000 ,,,,,,,,,,,
35,K2M,16420 ,1111176000 ,4980 ,184931000 ,7230 ,79765000 ,2000 ,39309000 ,4150 ,39872000 ,7620 ,72745000 ,,,,,,,,,,,
35,K2P,10060 ,781007000 ,3130 ,121119000 ,4630 ,77432000 ,1330 ,37740000 ,3540 ,35443000 ,4380 ,39396000 ,,,,,,,,,,,
35,K2R,610 ,59789000 ,360 ,16471000 ,590 ,35312000 ,150 ,8359000 ,140 ,1241000 ,440 ,5246000 ,,,,,,,,,,,
35,K2S,20940 ,1490956000 ,7900 ,312122000 ,10170 ,144215000 ,2670 ,66880000 ,4950 ,45796000 ,9960 ,100501000 ,,,,,,,,,,,
35,K2T,6130 ,494526000 ,1640 ,54208000 ,3750 ,48301000 ,770 ,17284000 ,1250 ,12493000 ,2930 ,28817000 ,,,,,,,,,,,
35,K2V,4660 ,306865000 ,850 ,28024000 ,1860 ,15374000 ,680 ,10758000 ,1240 ,12612000 ,2000 ,18809000 ,,,,,,,,,,,
35,K2W,4640 ,383251000 ,1190 ,40746000 ,2350 ,48824000 ,590 ,12987000 ,970 ,9599000 ,2260 ,24979000 ,,,,,,,,,,,
35,K4A,34910 ,2150239000 ,11980 ,480838000 ,13460 ,127966000 ,4250 ,81126000 ,9370 ,92067000 ,15570 ,145734000 ,,,,,,,,,,,
35,K4B,2580 ,154423000 ,1420 ,52226000 ,1500 ,28021000 ,440 ,12147000 ,810 ,6711000 ,1230 ,10741000 ,,,,,,,,,,,
35,K4C,2290 ,154095000 ,1390 ,58192000 ,1500 ,43340000 ,430 ,13176000 ,690 ,6327000 ,1250 ,13891000 ,,,,,,,,,,,
35,K4K,8780 ,470816000 ,5110 ,177435000 ,4020 ,36695000 ,1060 ,18958000 ,3300 ,29037000 ,3850 ,35734000 ,,,,,,,,,,,
35,K4M,7080 ,597972000 ,3530 ,155910000 ,4970 ,144475000 ,1260 ,37451000 ,1630 ,15985000 ,4150 ,48654000 ,,,,,,,,,,,
35,K4P,5700 ,418245000 ,2570 ,98782000 ,2950 ,68392000 ,800 ,16814000 ,1440 ,13408000 ,2750 ,27384000 ,,,,,,,,,,,
35,K4R,4800 ,287716000 ,2210 ,82013000 ,2060 ,23525000 ,640 ,10697000 ,1370 ,11637000 ,2020 ,17736000 ,,,,,,,,,,,
35,K6A,5660 ,218405000 ,5190 ,127680000 ,3350 ,32077000 ,700 ,10984000 ,4950 ,43513000 ,3060 ,28130000 ,,,,,,,,,,,
35,K6H,13780 ,534101000 ,10150 ,265758000 ,6100 ,52953000 ,1360 ,17509000 ,9930 ,90726000 ,7560 ,68917000 ,,,,,,,,,,,
35,K6J,8120 ,307034000 ,5790 ,143542000 ,3170 ,23324000 ,780 ,11303000 ,5740 ,49294000 ,4060 ,36632000 ,,,,,,,,,,,
35,K6K,1700 ,78026000 ,1100 ,30212000 ,750 ,8471000 ,180 ,2768000 ,860 ,7332000 ,760 ,7542000 ,,,,,,,,,,,
35,K6T,360 ,17861000 ,210 ,6581000 ,160 ,554000 ,40 ,1437000 ,120 ,1162000 ,160 ,1676000 ,,,,,,,,,,,
35,K6V,13060 ,552029000 ,10290 ,321199000 ,6910 ,88378000 ,1640 ,27101000 ,7460 ,67438000 ,7510 ,78048000 ,,,,,,,,,,,
35,K7A,8330 ,350950000 ,5700 ,163998000 ,3150 ,24387000 ,1150 ,11105000 ,4730 ,43002000 ,4060 ,39392000 ,,,,,,,,,,,
35,K7C,10230 ,553272000 ,5740 ,189612000 ,4240 ,58026000 ,1480 ,28855000 ,3920 ,34558000 ,5080 ,46302000 ,,,,,,,,,,,
35,K7G,4240 ,188263000 ,3290 ,106831000 ,2330 ,52087000 ,710 ,11015000 ,2050 ,17674000 ,2450 ,23837000 ,,,,,,,,,,,
35,K7H,7500 ,376478000 ,6520 ,223511000 ,4710 ,64608000 ,1420 ,18265000 ,3730 ,30494000 ,4390 ,42329000 ,,,,,,,,,,,
35,K7K,15760 ,692493000 ,7320 ,219730000 ,5690 ,68184000 ,2090 ,38893000 ,8530 ,87109000 ,7970 ,73552000 ,,,,,,,,,,,
35,K7L,8390 ,440200000 ,5640 ,244952000 ,5920 ,179468000 ,1600 ,48538000 ,2920 ,26796000 ,5280 ,55774000 ,,,,,,,,,,,
35,K7M,24280 ,1057130000 ,14850 ,523497000 ,11940 ,152219000 ,3330 ,61440000 ,10580 ,101522000 ,12780 ,121917000 ,,,,,,,,,,,
35,K7N,4410 ,204563000 ,2180 ,69091000 ,1380 ,9776000 ,380 ,6961000 ,1830 ,18041000 ,1830 ,15344000 ,,,,,,,,,,,
35,K7P,13390 ,711014000 ,6340 ,228562000 ,6200 ,77761000 ,1850 ,43750000 ,4330 ,41529000 ,6450 ,59628000 ,,,,,,,,,,,
35,K7R,6960 ,301796000 ,5320 ,152363000 ,3250 ,32776000 ,1070 ,12270000 ,4020 ,36410000 ,3680 ,32314000 ,,,,,,,,,,,
35,K7S,6850 ,322681000 ,4850 ,148713000 ,3140 ,33883000 ,990 ,12952000 ,3440 ,28922000 ,3470 ,33937000 ,,,,,,,,,,,
35,K7V,6390 ,272919000 ,5150 ,141144000 ,3010 ,30468000 ,1010 ,13080000 ,4150 ,35044000 ,3260 ,30373000 ,,,,,,,,,,,
35,K8A,12530 ,573183000 ,8920 ,254154000 ,5630 ,59957000 ,1730 ,27388000 ,7200 ,63824000 ,6140 ,56736000 ,,,,,,,,,,,
35,K8B,270 ,16000000 ,120 ,3959000 ,110 ,1157000 ,20 ,749000 ,60 ,492000 ,110 ,856000 ,,,,,,,,,,,
35,K8H,8800 ,505866000 ,2820 ,88289000 ,2170 ,10979000 ,720 ,10207000 ,2110 ,19332000 ,2800 ,27824000 ,,,,,,,,,,,
35,K8N,14750 ,689658000 ,10380 ,324135000 ,7920 ,101137000 ,2170 ,45811000 ,7690 ,70832000 ,8060 ,77579000 ,,,,,,,,,,,
35,K8P,10810 ,404132000 ,6660 ,185646000 ,4330 ,35075000 ,1280 ,20877000 ,6810 ,64537000 ,5620 ,48761000 ,,,,,,,,,,,
35,K8R,960 ,47699000 ,550 ,18824000 ,420 ,3385000 ,100 ,954000 ,380 ,3365000 ,450 ,4072000 ,,,,,,,,,,,
35,K8V,13760 ,599201000 ,9140 ,253875000 ,5320 ,41585000 ,1460 ,21818000 ,7500 ,68759000 ,6550 ,58172000 ,,,,,,,,,,,
35,K9A,12560 ,583598000 ,10600 ,353290000 ,7960 ,109386000 ,2040 ,34660000 ,6210 ,52217000 ,7910 ,89166000 ,,,,,,,,,,,
35,K9H,13040 ,511527000 ,8510 ,253295000 ,6530 ,68481000 ,2040 ,31541000 ,8140 ,76151000 ,7960 ,69108000 ,,,,,,,,,,,
35,K9J,21350 ,883418000 ,13450 ,395955000 ,10460 ,136214000 ,3330 ,49121000 ,12250 ,111446000 ,12270 ,109730000 ,,,,,,,,,,,
35,K9K,7130 ,340005000 ,4450 ,158031000 ,4200 ,48286000 ,1010 ,20460000 ,2670 ,23331000 ,4050 ,35381000 ,,,,,,,,,,,
35,K9L,3930 ,182893000 ,2430 ,82843000 ,2180 ,22281000 ,570 ,9439000 ,1650 ,14687000 ,2170 ,21369000 ,,,,,,,,,,,
35,K9V,12930 ,538691000 ,10450 ,304040000 ,7230 ,73866000 ,2140 ,25587000 ,8150 ,70471000 ,8030 ,73435000 ,,,,,,,,,,,
35,L0A,7830 ,420615000 ,4100 ,127092000 ,3780 ,49975000 ,1760 ,18151000 ,3000 ,26207000 ,4440 ,61957000 ,,,,,,,,,,,
35,L0B,8460 ,467868000 ,4510 ,140639000 ,4290 ,72627000 ,1770 ,26041000 ,3260 ,29197000 ,4950 ,60416000 ,,,,,,,,,,,
35,L0C,5130 ,285359000 ,2600 ,80394000 ,2710 ,38647000 ,1190 ,14452000 ,1970 ,17021000 ,2860 ,29307000 ,,,,,,,,,,,
35,L0E,10360 ,510317000 ,5850 ,150066000 ,4550 ,60365000 ,2090 ,25607000 ,5620 ,49891000 ,6000 ,57487000 ,,,,,,,,,,,
35,L0G,23650 ,1405541000 ,9700 ,285571000 ,12260 ,246844000 ,4390 ,68724000 ,9000 ,80506000 ,12970 ,128690000 ,,,,,,,,,,,
35,L0H,790 ,54235000 ,440 ,13866000 ,560 ,12823000 ,190 ,6249000 ,290 ,2966000 ,530 ,5750000 ,,,,,,,,,,,
35,L0J,2880 ,288580000 ,910 ,27942000 ,2240 ,117032000 ,490 ,20997000 ,670 ,5880000 ,1800 ,24890000 ,,,,,,,,,,,
35,L0K,17890 ,830342000 ,12360 ,359543000 ,8770 ,113444000 ,3540 ,43979000 ,9540 ,82203000 ,10400 ,100291000 ,,,,,,,,,,,
35,L0L,21600 ,1172279000 ,11650 ,343083000 ,11490 ,200019000 ,4620 ,70414000 ,8950 ,74952000 ,12020 ,123330000 ,,,,,,,,,,,
35,L0M,19380 ,977903000 ,8240 ,221729000 ,6940 ,87719000 ,3360 ,38048000 ,8370 ,72002000 ,9200 ,80358000 ,,,,,,,,,,,
35,L0N,1450 ,84954000 ,720 ,19789000 ,830 ,16466000 ,360 ,4081000 ,550 ,4554000 ,860 ,11036000 ,,,,,,,,,,,
35,L0P,4050 ,295020000 ,2000 ,66209000 ,2780 ,117675000 ,1070 ,21928000 ,1250 ,10661000 ,2580 ,29130000 ,,,,,,,,,,,
35,L0R,45660 ,2517852000 ,21480 ,662287000 ,22980 ,345665000 ,8230 ,137469000 ,16650 ,146404000 ,23100 ,238717000 ,,,,,,,,,,,
35,L0S,28370 ,1415032000 ,22280 ,767055000 ,20990 ,380854000 ,5960 ,99426000 ,12120 ,107251000 ,18520 ,211402000 ,,,,,,,,,,,
35,L1A,7660 ,361464000 ,5640 ,186441000 ,4190 ,48836000 ,1270 ,17840000 ,3650 ,31977000 ,4640 ,53477000 ,,,,,,,,,,,
35,L1B,6380 ,341953000 ,4390 ,151535000 ,3390 ,35581000 ,990 ,14847000 ,2480 ,22040000 ,3860 ,50803000 ,,,,,,,,,,,
35,L1C,26020 ,1393232000 ,9450 ,285903000 ,9210 ,77677000 ,3530 ,46994000 ,10340 ,97387000 ,13570 ,168588000 ,,,,,,,,,,,
35,L1E,16300 ,904572000 ,5800 ,182007000 ,6190 ,48680000 ,2090 ,30454000 ,5620 ,53075000 ,8250 ,107647000 ,,,,,,,,,,,
35,L1G,21290 ,873304000 ,12330 ,386304000 ,8780 ,74471000 ,2920 ,36673000 ,11000 ,105400000 ,13180 ,141833000 ,,,,,,,,,,,
35,L1H,15390 ,633280000 ,7960 ,210649000 ,5200 ,32671000 ,2140 ,25209000 ,9540 ,95352000 ,9320 ,105072000 ,,,,,,,,,,,
35,L1J,21190 ,877297000 ,10190 ,282196000 ,7000 ,47334000 ,2660 ,30299000 ,12040 ,118132000 ,12260 ,140974000 ,,,,,,,,,,,
35,L1K,22640 ,1188698000 ,7630 ,227600000 ,8120 ,58436000 ,3370 ,42889000 ,8430 ,83580000 ,12580 ,140721000 ,,,,,,,,,,,
35,L1L,6150 ,307255000 ,1100 ,27400000 ,1970 ,14518000 ,1270 ,11300000 ,2380 ,26272000 ,3810 ,39800000 ,,,,,,,,,,,
35,L1M,11900 ,886774000 ,3300 ,108085000 ,5130 ,61194000 ,1720 ,36397000 ,3030 ,28386000 ,5850 ,64040000 ,,,,,,,,,,,
35,L1N,25740 ,1402986000 ,12870 ,424201000 ,12130 ,116265000 ,3760 ,55617000 ,10510 ,98860000 ,14190 ,160503000 ,,,,,,,,,,,
35,L1P,11090 ,670324000 ,3030 ,89567000 ,4570 ,43962000 ,1760 ,28374000 ,3770 ,38311000 ,6180 ,70565000 ,,,,,,,,,,,
35,L1R,23030 ,1402864000 ,7460 ,238124000 ,10270 ,111026000 ,3320 ,53088000 ,7490 ,74496000 ,12240 ,143056000 ,,,,,,,,,,,
35,L1S,21980 ,1122208000 ,9910 ,291050000 ,9290 ,57245000 ,3340 ,37622000 ,9570 ,92195000 ,12320 ,123016000 ,,,,,,,,,,,
35,L1T,28710 ,1537651000 ,8470 ,193871000 ,11570 ,86176000 ,4750 ,52872000 ,11090 ,113881000 ,16740 ,176376000 ,,,,,,,,,,,
35,L1V,28680 ,1663316000 ,12010 ,363956000 ,14410 ,138122000 ,4620 ,65050000 ,10730 ,103279000 ,16780 ,177060000 ,,,,,,,,,,,
35,L1W,9810 ,569145000 ,4580 ,143558000 ,5060 ,57790000 ,1630 ,28073000 ,3810 ,35064000 ,5580 ,65547000 ,,,,,,,,,,,
35,L1X,12570 ,715618000 ,3810 ,101459000 ,5690 ,57944000 ,2300 ,24109000 ,4740 ,49220000 ,7410 ,81342000 ,,,,,,,,,,,
35,L1Y,1050 ,71361000 ,510 ,17016000 ,680 ,20698000 ,270 ,5770000 ,390 ,3338000 ,680 ,7698000 ,,,,,,,,,,,
35,L1Z,16450 ,953780000 ,3430 ,62463000 ,6060 ,55210000 ,2950 ,31080000 ,5920 ,63774000 ,9460 ,92863000 ,,,,,,,,,,,
35,L2A,7700 ,307442000 ,5560 ,145839000 ,3560 ,30664000 ,1040 ,12619000 ,5110 ,47577000 ,4410 ,40870000 ,,,,,,,,,,,
